STATE,CITY,COUNTY_LOCATION_DEFINED,BEG_DATE,END_DATE,RATE
FL,Fort Myers,Lee,10/1/2018,1/31/2019,$121.00 
FL,Fort Myers,Lee,2/1/2019,3/31/2019,$214.00 
FL,Fort Myers,Lee,4/1/2019,9/30/2019,$121.00 
FL,Fort Walton Beac,Okaloosa / Walton,10/1/2018,10/31/2018,$143.00 
FL,Fort Walton Beac,Okaloosa / Walton,11/1/2018,2/28/2019,$94.00 
FL,Fort Walton Beac,Okaloosa / Walton,3/1/2019,5/31/2019,$162.00 
FL,Fort Walton Beac,Okaloosa / Walton,6/1/2019,7/31/2019,$229.00 
FL,Fort Walton Beac,Okaloosa / Walton,8/1/2019,9/30/2019,$143.00 
FL,De Funiak Springs,Okaloosa / Walton,10/1/2018,10/31/2018,$143.00 
FL,De Funiak Springs,Okaloosa / Walton,11/1/2018,2/28/2019,$94.00 
FL,De Funiak Springs,Okaloosa / Walton,3/1/2019,5/31/2019,$162.00 
FL,De Funiak Springs,Okaloosa / Walton,6/1/2019,7/31/2019,$229.00 
FL,De Funiak Springs,Okaloosa / Walton,8/1/2019,9/30/2019,$143.00 
FL,Gainesville,Alachua,10/1/2018,9/30/2019,$106.00 
FL,Gulf Breeze,Santa Rosa,10/1/2018,2/28/2019,$94.00 
FL,Gulf Breeze,Santa Rosa,3/1/2019,5/31/2019,$101.00 
FL,Gulf Breeze,Santa Rosa,6/1/2019,7/31/2019,$129.00 
FL,Gulf Breeze,Santa Rosa,8/1/2019,9/30/2019,$94.00 
FL,Key West,Monroe,10/1/2018,11/30/2018,$200.00 
FL,Key West,Monroe,12/1/2018,1/31/2019,$231.00 
FL,Key West,Monroe,2/1/2019,4/30/2019,$282.00 
FL,Key West,Monroe,5/1/2019,9/30/2019,$192.00 
FL,Miami,Miami-Dade,10/1/2018,11/30/2018,$140.00 
FL,Miami,Miami-Dade,12/1/2018,3/31/2019,$192.00 
FL,Miami,Miami-Dade,4/1/2019,5/31/2019,$141.00 
FL,Miami,Miami-Dade,6/1/2019,9/30/2019,$118.00 
FL,Naples,Collier,10/1/2018,11/30/2018,$122.00 
FL,Naples,Collier,12/1/2018,1/31/2019,$161.00 
FL,Naples,Collier,2/1/2019,4/30/2019,$190.00 
FL,Naples,Collier,5/1/2019,9/30/2019,$96.00 
FL,Orlando,Orange,10/1/2018,12/31/2018,$122.00 
FL,Orlando,Orange,1/1/2019,3/31/2019,$152.00 
FL,Orlando,Orange,4/1/2019,9/30/2019,$122.00 
FL,Panama City,Bay,10/1/2018,2/28/2019,$94.00 
FL,Panama City,Bay,3/1/2019,5/31/2019,$120.00 
FL,Panama City,Bay,6/1/2019,8/31/2019,$150.00 
FL,Panama City,Bay,9/1/2019,9/30/2019,$94.00 
FL,Pensacola ,Escambia,10/1/2018,2/28/2019,$108.00 
FL,Pensacola ,Escambia,3/1/2019,5/31/2019,$128.00 
FL,Pensacola ,Escambia,6/1/2019,7/31/2019,$166.00 
FL,Pensacola ,Escambia,8/1/2019,9/30/2019,$108.00 
FL,Punta Gorda,Charlotte,10/1/2018,1/31/2019,$94.00 
FL,Punta Gorda,Charlotte,2/1/2019,3/31/2019,$172.00 
FL,Punta Gorda,Charlotte,4/1/2019,9/30/2019,$94.00 
FL,Sarasota,Sarasota,10/1/2018,11/30/2018,$108.00 
FL,Sarasota,Sarasota,12/1/2018,4/30/2019,$149.00 
FL,Sarasota,Sarasota,5/1/2019,9/30/2019,$108.00 
FL,Sebring,Highlands,10/1/2018,9/30/2019,$100.00 
FL,St. Augustine,St. Johns,10/1/2018,9/30/2019,$125.00 
FL,Stuart,Martin,10/1/2018,4/30/2019,$120.00 
FL,Stuart,Martin,5/1/2019,6/30/2019,$97.00 
FL,Stuart,Martin,7/1/2019,9/30/2019,$120.00 
FL,Tallahassee,Leon,10/1/2018,12/31/2018,$102.00 
FL,Tallahassee,Leon,1/1/2019,4/30/2019,$125.00 
FL,Tallahassee,Leon,5/1/2019,9/30/2019,$102.00 
FL,Tampa  ,Pinellas / Hillsborough,10/1/2018,12/31/2018,$121.00 
FL,Tampa  ,Pinellas / Hillsborough,1/1/2019,4/30/2019,$155.00 
FL,Tampa  ,Pinellas / Hillsborough,5/1/2019,9/30/2019,$121.00 
FL,St. Petersburg,Pinellas / Hillsborough,10/1/2018,12/31/2018,$121.00 
FL,St. Petersburg,Pinellas / Hillsborough,1/1/2019,4/30/2019,$155.00 
FL,St. Petersburg,Pinellas / Hillsborough,5/1/2019,9/30/2019,$121.00 
FL,Vero Beach,Indian River,10/1/2018,11/30/2018,$126.00 
FL,Vero Beach,Indian River,12/1/2018,4/30/2019,$183.00 
FL,Vero Beach,Indian River,5/1/2019,9/30/2019,$126.00 
GA,Athens,Clarke,10/1/2018,9/30/2019,$103.00 
GA,Atlanta,Fulton / Dekalb,10/1/2018,10/31/2018,$159.00 
GA,Atlanta,Fulton / Dekalb,11/1/2018,8/31/2019,$152.00 
GA,Atlanta,Fulton / Dekalb,9/1/2019,9/30/2019,$159.00 
GA,Augusta,Richmond,10/1/2018,9/30/2019,$102.00 
GA,Jekyll Island,Glynn,10/1/2018,2/28/2019,$128.00 
GA,Jekyll Island,Glynn,3/1/2019,7/31/2019,$167.00 
GA,Jekyll Island,Glynn,8/1/2019,9/30/2019,$128.00 
GA,Brunswick,Glynn,10/1/2018,2/28/2019,$128.00 
GA,Brunswick,Glynn,3/1/2019,7/31/2019,$167.00 
GA,Brunswick,Glynn,8/1/2019,9/30/2019,$128.00 
GA,Marietta,Cobb,10/1/2018,9/30/2019,$116.00 
GA,Savannah,Chatham,10/1/2018,2/28/2019,$116.00 
GA,Savannah,Chatham,3/1/2019,4/30/2019,$134.00 
GA,Savannah,Chatham,5/1/2019,9/30/2019,$116.00 
IA,Dallas,Dallas,10/1/2018,9/30/2019,$114.00 
IA,Des Moines,Polk,10/1/2018,9/30/2019,$108.00 
ID,Coeur d'Alene,Kootenai,10/1/2018,5/31/2019,$94.00 
ID,Coeur d'Alene,Kootenai,6/1/2019,8/31/2019,$135.00 
ID,Coeur d'Alene,Kootenai,9/1/2019,9/30/2019,$94.00 
ID,Sun Valley,Blaine / Elmore,10/1/2018,5/31/2019,$108.00 
ID,Sun Valley,Blaine / Elmore,6/1/2019,8/31/2019,$146.00 
ID,Sun Valley,Blaine / Elmore,9/1/2019,9/30/2019,$108.00 
ID,Ketchum,Blaine / Elmore,10/1/2018,5/31/2019,$108.00 
ID,Ketchum,Blaine / Elmore,6/1/2019,8/31/2019,$146.00 
ID,Ketchum,Blaine / Elmore,9/1/2019,9/30/2019,$108.00 
IL,Bolingbrook,Will,10/1/2018,9/30/2019,$102.00 
IL,Romeoville,Will,10/1/2018,9/30/2019,$102.00 
IL,Lemont,Will,10/1/2018,9/30/2019,$102.00 
IL,Chicago,Cook / Lake,10/1/2018,11/30/2018,$223.00 
IL,Chicago,Cook / Lake,12/1/2018,3/31/2019,$131.00 
IL,Chicago,Cook / Lake,4/1/2019,6/30/2019,$219.00 
IL,Chicago,Cook / Lake,7/1/2019,8/31/2019,$183.00 
IL,Chicago,Cook / Lake,9/1/2019,9/30/2019,$223.00 
IL,East St. Louis,St. Clair,10/1/2018,9/30/2019,$133.00 
IL,O'Fallon,St. Clair,10/1/2018,9/30/2019,$133.00 
IL,Fairview Heights,St. Clair,10/1/2018,9/30/2019,$133.00 
IL,Oak Brook Terrace,Dupage,10/1/2018,9/30/2019,$113.00 
IN,Bloomington ,Monroe,10/1/2018,4/30/2019,$97.00 
IN,Bloomington ,Monroe,5/1/2019,8/31/2019,$112.00 
IN,Bloomington ,Monroe,9/1/2019,9/30/2019,$97.00 
IN,Ft. Wayne,Allen,10/1/2018,9/30/2019,$104.00 
IN,Hammond,Lake,10/1/2018,9/30/2019,$98.00 
IN,Munster,Lake,10/1/2018,9/30/2019,$98.00 
IN,Merrillville,Lake,10/1/2018,9/30/2019,$98.00 
IN,Indianapolis,Marion / Hamilton,10/1/2018,9/30/2019,$125.00 
IN,Carmel,Marion / Hamilton,10/1/2018,9/30/2019,$125.00 
IN,Lafayette,Tippecanoe,10/1/2018,9/30/2019,$106.00 
IN,West Lafayette,Tippecanoe,10/1/2018,9/30/2019,$106.00 
IN,South Bend,St. Joseph,10/1/2018,9/30/2019,$98.00 
KS,Kansas City,Wyandotte / Johnson / Leavenworth,10/1/2018,9/30/2019,$125.00 
KS,Overland Park,Wyandotte / Johnson / Leavenworth,10/1/2018,9/30/2019,$125.00 
KS,Wichita,Sedgwick,10/1/2018,9/30/2019,$101.00 
KY,Boone,Boone,10/1/2018,9/30/2019,$113.00 
KY,Kenton,Kenton,10/1/2018,9/30/2019,$142.00 
KY,Lexington,Fayette,10/1/2018,10/31/2018,$112.00 
KY,Lexington,Fayette,11/1/2018,3/31/2019,$102.00 
KY,Lexington,Fayette,4/1/2019,9/30/2019,$112.00 
KY,Louisville,Jefferson,10/1/2018,1/31/2019,$122.00 
KY,Louisville,Jefferson,2/1/2019,5/31/2019,$136.00 
KY,Louisville,Jefferson,6/1/2019,9/30/2019,$122.00 
LA,Alexandria,Allen / Jefferson Davis / Natchitoches / Rapides / Vernon Parishes,10/1/2018,9/30/2019,$98.00 
LA,Leesville,Allen / Jefferson Davis / Natchitoches / Rapides / Vernon Parishes,10/1/2018,9/30/2019,$98.00 
LA,Natchitoches,Allen / Jefferson Davis / Natchitoches / Rapides / Vernon Parishes,10/1/2018,9/30/2019,$98.00 
LA,Baton Rouge,East Baton Rouge Parish,10/1/2018,9/30/2019,$100.00 
LA,New Orleans,Orleans / Jefferson Parishes,10/1/2018,1/31/2019,$150.00 
LA,New Orleans,Orleans / Jefferson Parishes,2/1/2019,6/30/2019,$161.00 
LA,New Orleans,Orleans / Jefferson Parishes,7/1/2019,9/30/2019,$118.00 
MA,Andover,Essex,10/1/2018,10/31/2018,$128.00 
MA,Andover,Essex,11/1/2018,4/30/2019,$107.00 
MA,Andover,Essex,5/1/2019,9/30/2019,$128.00 
MA,Boston,"Suffolk, city of Cambridge",10/1/2018,11/30/2018,$273.00 
MA,Boston,"Suffolk, city of Cambridge",12/1/2018,2/28/2019,$163.00 
MA,Boston,"Suffolk, city of Cambridge",3/1/2019,9/30/2019,$273.00 
MA,Cambridge,"Suffolk, city of Cambridge",10/1/2018,11/30/2018,$273.00 
MA,Cambridge,"Suffolk, city of Cambridge",12/1/2018,2/28/2019,$163.00 
MA,Cambridge,"Suffolk, city of Cambridge",3/1/2019,9/30/2019,$273.00 
MA,Burlington,Middlesex less the city of Cambridge,10/1/2018,10/31/2018,$162.00 
MA,Burlington,Middlesex less the city of Cambridge,11/1/2018,2/28/2019,$140.00 
MA,Burlington,Middlesex less the city of Cambridge,3/1/2019,9/30/2019,$162.00 
MA,Woburn,Middlesex less the city of Cambridge,10/1/2018,10/31/2018,$162.00 
MA,Woburn,Middlesex less the city of Cambridge,11/1/2018,2/28/2019,$140.00 
MA,Woburn,Middlesex less the city of Cambridge,3/1/2019,9/30/2019,$162.00 
MA,Falmouth,City limits of Falmouth,10/1/2018,4/30/2019,$127.00 
MA,Falmouth,City limits of Falmouth,5/1/2019,6/30/2019,$162.00 
MA,Falmouth,City limits of Falmouth,7/1/2019,8/31/2019,$257.00 
MA,Falmouth,City limits of Falmouth,9/1/2019,9/30/2019,$127.00 
MA,Hyannis,Barnstable less the city of Falmouth,10/1/2018,6/30/2019,$113.00 
MA,Hyannis,Barnstable less the city of Falmouth,7/1/2019,8/31/2019,$192.00 
MA,Hyannis,Barnstable less the city of Falmouth,9/1/2019,9/30/2019,$113.00 
MA,Martha's Vineyard,Dukes,10/1/2018,5/31/2019,$145.00 
MA,Martha's Vineyard,Dukes,6/1/2019,9/30/2019,$323.00 
MA,Nantucket,Nantucket,10/1/2018,5/31/2019,$143.00 
MA,Nantucket,Nantucket,6/1/2019,9/30/2019,$294.00 
MA,Northampton,Hampshire,10/1/2018,9/30/2019,$110.00 
MA,Pittsfield,Berkshire,10/1/2018,5/31/2019,$119.00 
MA,Pittsfield,Berkshire,6/1/2019,8/31/2019,$146.00 
MA,Pittsfield,Berkshire,9/1/2019,9/30/2019,$119.00 
MA,Plymouth,Plymouth / Bristol,10/1/2018,9/30/2019,$115.00 
MA,Taunton,Plymouth / Bristol,10/1/2018,9/30/2019,$115.00 
MA,New Bedford,Plymouth / Bristol,10/1/2018,9/30/2019,$115.00 
MA,Quincy,Norfolk,10/1/2018,10/31/2018,$165.00 
MA,Quincy,Norfolk,11/1/2018,4/30/2019,$134.00 
MA,Quincy,Norfolk,5/1/2019,9/30/2019,$165.00 
MA,Springfield,Hampden,10/1/2018,9/30/2019,$111.00 
MA,Worcester,Worcester,10/1/2018,9/30/2019,$126.00 
MD,Aberdeen,Harford,10/1/2018,9/30/2019,$107.00 
MD,Bel Air,Harford,10/1/2018,9/30/2019,$107.00 
MD,Belcamp,Harford,10/1/2018,9/30/2019,$107.00 
MD,Annapolis,Anne Arundel,10/1/2018,10/31/2018,$134.00 
MD,Annapolis,Anne Arundel,11/1/2018,4/30/2019,$109.00 
MD,Annapolis,Anne Arundel,5/1/2019,9/30/2019,$134.00 
MD,Baltimore City,Baltimore City,10/1/2018,11/30/2018,$157.00 
MD,Baltimore City,Baltimore City,12/1/2018,2/28/2019,$117.00 
MD,Baltimore City,Baltimore City,3/1/2019,8/31/2019,$149.00 
MD,Baltimore City,Baltimore City,9/1/2019,9/30/2019,$157.00 
MD,Baltimore County,Baltimore,10/1/2018,9/30/2019,$102.00 
MD,Cambridge,Dorchester / Talbot,10/1/2018,5/31/2019,$118.00 
MD,Cambridge,Dorchester / Talbot,6/1/2019,8/31/2019,$163.00 
MD,Cambridge,Dorchester / Talbot,9/1/2019,9/30/2019,$118.00 
MD,St. Michaels,Dorchester / Talbot,10/1/2018,5/31/2019,$118.00 
MD,St. Michaels,Dorchester / Talbot,6/1/2019,8/31/2019,$163.00 
MD,St. Michaels,Dorchester / Talbot,9/1/2019,9/30/2019,$118.00 
MD,Centreville,Queen Anne,10/1/2018,9/30/2019,$118.00 
MD,Columbia,Howard,10/1/2018,9/30/2019,$106.00 
MD,Frederick,Frederick,10/1/2018,9/30/2019,$100.00 
MD,Ocean City,Worcester,10/1/2018,6/30/2019,$106.00 
MD,Ocean City,Worcester,7/1/2019,8/31/2019,$245.00 
MD,Ocean City,Worcester,9/1/2019,9/30/2019,$106.00 
ME,Bar Harbor,Hancock / Knox,10/1/2018,10/31/2018,$164.00 
ME,Bar Harbor,Hancock / Knox,11/1/2018,6/30/2019,$125.00 
ME,Bar Harbor,Hancock / Knox,7/1/2019,8/31/2019,$218.00 
ME,Bar Harbor,Hancock / Knox,9/1/2019,9/30/2019,$164.00 
ME,Rockport,Hancock / Knox,10/1/2018,10/31/2018,$164.00 
ME,Rockport,Hancock / Knox,11/1/2018,6/30/2019,$125.00 
ME,Rockport,Hancock / Knox,7/1/2019,8/31/2019,$218.00 
ME,Rockport,Hancock / Knox,9/1/2019,9/30/2019,$164.00 
ME,Kennebunk,York ,10/1/2018,10/31/2018,$110.00 
ME,Kennebunk,York ,11/1/2018,6/30/2019,$94.00 
ME,Kennebunk,York ,7/1/2019,8/31/2019,$147.00 
ME,Kennebunk,York ,9/1/2019,9/30/2019,$110.00 
ME,Kittery,York ,10/1/2018,10/31/2018,$110.00 
ME,Kittery,York ,11/1/2018,6/30/2019,$94.00 
ME,Kittery,York ,7/1/2019,8/31/2019,$147.00 
ME,Kittery,York ,9/1/2019,9/30/2019,$110.00 
ME,Sanford,York ,10/1/2018,10/31/2018,$110.00 
ME,Sanford,York ,11/1/2018,6/30/2019,$94.00 
ME,Sanford,York ,7/1/2019,8/31/2019,$147.00 
ME,Sanford,York ,9/1/2019,9/30/2019,$110.00 
ME,Portland,Cumberland / Sagadahoc,10/1/2018,10/31/2018,$146.00 
ME,Portland,Cumberland / Sagadahoc,11/1/2018,6/30/2019,$110.00 
ME,Portland,Cumberland / Sagadahoc,7/1/2019,8/31/2019,$174.00 
ME,Portland,Cumberland / Sagadahoc,9/1/2019,9/30/2019,$146.00 
MI,Ann Arbor,Washtenaw,10/1/2018,9/30/2019,$120.00 
MI,Benton Harbor,Berrien ,10/1/2018,6/30/2019,$94.00 
MI,Benton Harbor,Berrien ,7/1/2019,8/31/2019,$113.00 
MI,Benton Harbor,Berrien ,9/1/2019,9/30/2019,$94.00 
MI,St. Joseph,Berrien ,10/1/2018,6/30/2019,$94.00 
MI,St. Joseph,Berrien ,7/1/2019,8/31/2019,$113.00 
MI,St. Joseph,Berrien ,9/1/2019,9/30/2019,$94.00 
MI,Stevensville,Berrien ,10/1/2018,6/30/2019,$94.00 
MI,Stevensville,Berrien ,7/1/2019,8/31/2019,$113.00 
MI,Stevensville,Berrien ,9/1/2019,9/30/2019,$94.00 
MI,Detroit,Wayne,10/1/2018,9/30/2019,$131.00 
MI,East Lansing,Ingham / Eaton,10/1/2018,9/30/2019,$108.00 
MI,Lansing,Ingham / Eaton,10/1/2018,9/30/2019,$108.00 
MI,Grand Rapids,Kent,10/1/2018,9/30/2019,$118.00 
MI,Holland,Ottawa,10/1/2018,4/30/2019,$106.00 
MI,Holland,Ottawa,5/1/2019,8/31/2019,$126.00 
MI,Holland,Ottawa,9/1/2019,9/30/2019,$106.00 
MI,Kalamazoo,Kalamazoo / Calhoun,10/1/2018,9/30/2019,$102.00 
MI,Battle Creek ,Kalamazoo / Calhoun,10/1/2018,9/30/2019,$102.00 
MI,Mackinac Island,Mackinac,10/1/2018,6/30/2019,$94.00 
MI,Mackinac Island,Mackinac,7/1/2019,8/31/2019,$119.00 
MI,Mackinac Island,Mackinac,9/1/2019,9/30/2019,$94.00 
MI,Midland,Midland,10/1/2018,9/30/2019,$113.00 
MI,Muskegon,Muskegon,10/1/2018,5/31/2019,$94.00 
MI,Muskegon,Muskegon,6/1/2019,8/31/2019,$123.00 
MI,Muskegon,Muskegon,9/1/2019,9/30/2019,$94.00 
MI,Petoskey,Emmet,10/1/2018,6/30/2019,$101.00 
MI,Petoskey,Emmet,7/1/2019,8/31/2019,$157.00 
MI,Petoskey,Emmet,9/1/2019,9/30/2019,$101.00 
MI,Pontiac,Oakland,10/1/2018,9/30/2019,$117.00 
MI,Auburn Hills ,Oakland,10/1/2018,9/30/2019,$117.00 
MI,South Haven,Van Buren,10/1/2018,5/31/2019,$94.00 
MI,South Haven,Van Buren,6/1/2019,8/31/2019,$117.00 
MI,South Haven,Van Buren,9/1/2019,9/30/2019,$94.00 
MI,Traverse City,Grand Traverse,10/1/2018,6/30/2019,$107.00 
MI,Traverse City,Grand Traverse,7/1/2019,8/31/2019,$184.00 
MI,Traverse City,Grand Traverse,9/1/2019,9/30/2019,$107.00 
MN,Duluth,St. Louis,10/1/2018,10/31/2018,$154.00 
MN,Duluth,St. Louis,11/1/2018,5/31/2019,$121.00 
MN,Duluth,St. Louis,6/1/2019,8/31/2019,$171.00 
MN,Duluth,St. Louis,9/1/2019,9/30/2019,$154.00 
MN,Eagan,Dakota,10/1/2018,9/30/2019,$99.00 
MN,Burnsville,Dakota,10/1/2018,9/30/2019,$99.00 
MN,Mendota Heights,Dakota,10/1/2018,9/30/2019,$99.00 
MN,Minneapolis,Hennepin / Ramsey,10/1/2018,10/31/2018,$151.00 
MN,Minneapolis,Hennepin / Ramsey,11/1/2018,3/31/2019,$135.00 
MN,Minneapolis,Hennepin / Ramsey,4/1/2019,9/30/2019,$151.00 
MN,St. Paul,Hennepin / Ramsey,10/1/2018,10/31/2018,$151.00 
MN,St. Paul,Hennepin / Ramsey,11/1/2018,3/31/2019,$135.00 
MN,St. Paul,Hennepin / Ramsey,4/1/2019,9/30/2019,$151.00 
MN,Rochester,Olmsted,10/1/2018,9/30/2019,$124.00 
MO,Kansas City,Jackson / Clay / Cass / Platte,10/1/2018,9/30/2019,$125.00 
MO,St. Louis,St. Louis / St. Louis City / St. Charles,10/1/2018,9/30/2019,$133.00 
MS,Oxford,Lafayette,10/1/2018,9/30/2019,$105.00 
MS,Southaven,Desoto,10/1/2018,9/30/2019,$108.00 
MS,Starkville ,Oktibbeha,10/1/2018,9/30/2019,$98.00 
MT,Big Sky,Gallatin,10/1/2018,5/31/2019,$95.00 
MT,Big Sky,Gallatin,6/1/2019,9/30/2019,$160.00 
MT,West Yellowstone,Gallatin,10/1/2018,5/31/2019,$95.00 
MT,West Yellowstone,Gallatin,6/1/2019,9/30/2019,$160.00 
MT,Helena,Lewis and Clark,10/1/2018,9/30/2019,$101.00 
MT,Missoula,Missoula / Lake / Flathead,10/1/2018,6/30/2019,$95.00 
MT,Missoula,Missoula / Lake / Flathead,7/1/2019,8/31/2019,$146.00 
MT,Missoula,Missoula / Lake / Flathead,9/1/2019,9/30/2019,$95.00 
MT,Polson,Missoula / Lake / Flathead,10/1/2018,6/30/2019,$95.00 
MT,Polson,Missoula / Lake / Flathead,7/1/2019,8/31/2019,$146.00 
MT,Polson,Missoula / Lake / Flathead,9/1/2019,9/30/2019,$95.00 
MT,Kalispell,Missoula / Lake / Flathead,10/1/2018,6/30/2019,$95.00 
MT,Kalispell,Missoula / Lake / Flathead,7/1/2019,8/31/2019,$146.00 
MT,Kalispell,Missoula / Lake / Flathead,9/1/2019,9/30/2019,$95.00 
NC,Asheville ,Buncombe,10/1/2018,10/31/2018,$122.00 
NC,Asheville ,Buncombe,11/1/2018,12/31/2018,$115.00 
NC,Asheville ,Buncombe,1/1/2019,3/31/2019,$95.00 
NC,Asheville ,Buncombe,4/1/2019,9/30/2019,$122.00 
NC,Atlantic Beach,Carteret,10/1/2018,5/31/2019,$94.00 
NC,Atlantic Beach,Carteret,6/1/2019,8/31/2019,$127.00 
NC,Atlantic Beach,Carteret,9/1/2019,9/30/2019,$94.00 
NC,Morehead City,Carteret,10/1/2018,5/31/2019,$94.00 
NC,Morehead City,Carteret,6/1/2019,8/31/2019,$127.00 
NC,Morehead City,Carteret,9/1/2019,9/30/2019,$94.00 
NC,Chapel Hill,Orange,10/1/2018,9/30/2019,$116.00 
NC,Charlotte,Mecklenburg,10/1/2018,9/30/2019,$130.00 
NC,Durham,Durham,10/1/2018,9/30/2019,$107.00 
NC,Fayetteville,Cumberland,10/1/2018,9/30/2019,$106.00 
NC,Greensboro,Guilford,10/1/2018,10/31/2018,$109.00 
NC,Greensboro,Guilford,11/1/2018,3/31/2019,$100.00 
NC,Greensboro,Guilford,4/1/2019,9/30/2019,$109.00 
NC,Kill Devil Hills,Dare,10/1/2018,3/31/2019,$95.00 
NC,Kill Devil Hills,Dare,4/1/2019,9/30/2019,$168.00 
NC,Raleigh,Wake,10/1/2018,9/30/2019,$117.00 
NC,Wilmington,New Hanover,10/1/2018,9/30/2019,$106.00 
NE,Omaha,Douglas,10/1/2018,9/30/2019,$109.00 
NH,Concord,Merrimack,10/1/2018,9/30/2019,$102.00 
NH,Conway,Caroll,10/1/2018,2/28/2019,$131.00 
NH,Conway,Caroll,3/1/2019,6/30/2019,$119.00 
NH,Conway,Caroll,7/1/2019,8/31/2019,$158.00 
NH,Conway,Caroll,9/1/2019,9/30/2019,$131.00 
NH,Durham,Strafford,10/1/2018,5/31/2019,$108.00 
NH,Durham,Strafford,6/1/2019,8/31/2019,$128.00 
NH,Durham,Strafford,9/1/2019,9/30/2019,$108.00 
NH,Laconia,Belknap,10/1/2018,10/31/2018,$150.00 
NH,Laconia,Belknap,11/1/2018,5/31/2019,$120.00 
NH,Laconia,Belknap,6/1/2019,9/30/2019,$150.00 
NH,Lebanon,Grafton,10/1/2018,9/30/2019,$132.00 
NH,Lincoln,Grafton,10/1/2018,9/30/2019,$132.00 
NH,West Lebanon,Grafton,10/1/2018,9/30/2019,$132.00 
NH,Manchester,Hillsborough,10/1/2018,9/30/2019,$110.00 
NH,Portsmouth,Rockingham,10/1/2018,10/31/2018,$143.00 
NH,Portsmouth,Rockingham,11/1/2018,6/30/2019,$115.00 
NH,Portsmouth,Rockingham,7/1/2019,8/31/2019,$166.00 
NH,Portsmouth,Rockingham,9/1/2019,9/30/2019,$143.00 
NJ,Atlantic City,Atlantic / Cape May,10/1/2018,6/30/2019,$94.00 
NJ,Atlantic City,Atlantic / Cape May,7/1/2019,8/31/2019,$97.00 
NJ,Atlantic City,Atlantic / Cape May,9/1/2019,9/30/2019,$94.00 
NJ,Ocean City,Atlantic / Cape May,10/1/2018,6/30/2019,$94.00 
NJ,Ocean City,Atlantic / Cape May,7/1/2019,8/31/2019,$97.00 
NJ,Ocean City,Atlantic / Cape May,9/1/2019,9/30/2019,$94.00 
NJ,Cape May,Atlantic / Cape May,10/1/2018,6/30/2019,$94.00 
NJ,Cape May,Atlantic / Cape May,7/1/2019,8/31/2019,$97.00 
NJ,Cape May,Atlantic / Cape May,9/1/2019,9/30/2019,$94.00 
NJ,Cherry Hill,Camden / Burlington,10/1/2018,9/30/2019,$99.00 
NJ,Moorestown,Camden / Burlington,10/1/2018,9/30/2019,$99.00 
NJ,Eatontown,Monmouth,10/1/2018,9/30/2019,$109.00 
NJ,Freehold,Monmouth,10/1/2018,9/30/2019,$109.00 
NJ,Edison,Middlesex ,10/1/2018,9/30/2019,$108.00 
NJ,Piscataway,Middlesex ,10/1/2018,9/30/2019,$108.00 
NJ,Flemington,Hunterdon,10/1/2018,9/30/2019,$123.00 
NJ,Newark,Essex / Bergen / Hudson / Passaic,10/1/2018,9/30/2019,$141.00 
NJ,Parsippany,Morris,10/1/2018,9/30/2019,$152.00 
NJ,Princeton,Mercer,10/1/2018,9/30/2019,$128.00 
NJ,Trenton,Mercer,10/1/2018,9/30/2019,$128.00 
NJ,Somerset,Somerset,10/1/2018,9/30/2019,$149.00 
NJ,Springfield,Union,10/1/2018,9/30/2019,$120.00 
NJ,Cranford,Union,10/1/2018,9/30/2019,$120.00 
NJ,New Providence,Union,10/1/2018,9/30/2019,$120.00 
NJ,Toms River,Ocean,10/1/2018,9/30/2019,$116.00 
NM,Carlsbad,Eddy,10/1/2018,9/30/2019,$166.00 
NM,Santa Fe,Santa Fe,10/1/2018,12/31/2018,$123.00 
NM,Santa Fe,Santa Fe,1/1/2019,2/28/2019,$100.00 
NM,Santa Fe,Santa Fe,3/1/2019,9/30/2019,$123.00 
NM,Taos,Taos,10/1/2018,9/30/2019,$105.00 
NV,Incline Village,Washoe,10/1/2018,6/30/2019,$114.00 
NV,Incline Village,Washoe,7/1/2019,8/31/2019,$142.00 
NV,Incline Village,Washoe,9/1/2019,9/30/2019,$114.00 
NV,Reno,Washoe,10/1/2018,6/30/2019,$114.00 
NV,Reno,Washoe,7/1/2019,8/31/2019,$142.00 
NV,Reno,Washoe,9/1/2019,9/30/2019,$114.00 
NV,Sparks,Washoe,10/1/2018,6/30/2019,$114.00 
NV,Sparks,Washoe,7/1/2019,8/31/2019,$142.00 
NV,Sparks,Washoe,9/1/2019,9/30/2019,$114.00 
NV,Las Vegas,Clark,10/1/2018,12/31/2018,$108.00 
NV,Las Vegas,Clark,1/1/2019,3/31/2019,$130.00 
NV,Las Vegas,Clark,4/1/2019,8/31/2019,$102.00 
NV,Las Vegas,Clark,9/1/2019,9/30/2019,$108.00 
NY,Albany,Albany,10/1/2018,9/30/2019,$113.00 
NY,Binghamton,Broome,10/1/2018,9/30/2019,$96.00 
NY,Buffalo,Erie,10/1/2018,9/30/2019,$104.00 
NY,Floral Park,Nassau,10/1/2018,9/30/2019,$149.00 
NY,Garden City,Nassau,10/1/2018,9/30/2019,$149.00 
NY,Great Neck,Nassau,10/1/2018,9/30/2019,$149.00 
NY,Glens Falls,Warren,10/1/2018,6/30/2019,$103.00 
NY,Glens Falls,Warren,7/1/2019,8/31/2019,$164.00 
NY,Glens Falls,Warren,9/1/2019,9/30/2019,$103.00 
